dataset,naive_cost,max_cost_for_tree,greedy_cost_for_tree,optimized_cost,split,cost_by_var,tree_accuracy,use_cost_sens,cost_sens_scalar,iter
fico_complete,3.6021220159151195,7,4.082228116710875,4.336870026525199,test,"{'PercentTradesWBalance': 8, 'MSinceOldestTradeOpen': 4, 'MSinceMostRecentTradeOpen': 1, 'AverageMInFile': 4, 'NumSatisfactoryTrades': 4, 'NumTrades60Ever2DerogPubRec': 9, 'NumTrades90Ever2DerogPubRec': 3, 'PercentTradesNeverDelq': 6, 'MSinceMostRecentDelq': 8, 'MaxDelq2PublicRecLast12M': 1, 'MaxDelqEver': 7, 'NumTotalTrades': 7, 'NumTradesOpeninLast12M': 4, 'PercentInstallTrades': 7, 'MSinceMostRecentInqexcl7days': 9, 'NumInqLast6M': 4, 'NumInqLast6Mexcl7days': 2, 'NetFractionRevolvingBurden': 2, 'NetFractionInstallBurden': 5, 'NumRevolvingTradesWBalance': 2, 'NumInstallTradesWBalance': 3, 'NumBank2NatlTradesWHighUtilization': 4}",0.623342175066313,False,0.01,22.0
iris_setosa,4.0,4,4.0,4.0,train,"{'sepal length': 5, 'sepal width': 6, 'petal length': 4, 'petal width': 7}",1.0,False,0.01,
iris_setosa,4.0,4,4.0,4.0,test,"{'sepal length': 5, 'sepal width': 6, 'petal length': 4, 'petal width': 7}",1.0,False,0.01,22.0
iris_versicolor,8.3625,16,10.525,8.3625,train,"{'sepal length': 2, 'sepal width': 9, 'petal length': 3, 'petal width': 2}",1.0,False,0.01,
iris_versicolor,7.1,16,8.8,7.1,test,"{'sepal length': 2, 'sepal width': 9, 'petal length': 3, 'petal width': 2}",1.0,False,0.01,22.0
iris_virginica,3.0,3,3.0,3.0,train,"{'sepal length': 3, 'sepal width': 8, 'petal length': 3, 'petal width': 4}",1.0,False,0.01,
iris_virginica,3.0,3,3.0,3.0,test,"{'sepal length': 3, 'sepal width': 8, 'petal length': 3, 'petal width': 4}",1.0,False,0.01,22.0
spiral,2.0,2,2.0,2.0,train,"{'feat1': 8, 'feat2': 2}",0.75,False,0.01,
spiral,2.0,2,2.0,2.0,test,"{'feat1': 8, 'feat2': 2}",0.75,False,0.01,22.0
tic-tac-toe,7.875706214689266,22,11.854990583804144,7.875706214689266,train,"{'Feat0_o': 2, 'Feat0_x': 6, 'Feat1_o': 4, 'Feat1_x': 2, 'Feat2_o': 5, 'Feat2_x': 7, 'Feat3_o': 7, 'Feat3_x': 7, 'Feat4_o': 5, 'Feat4_x': 2, 'Feat5_o': 5, 'Feat5_x': 4, 'Feat6_o': 5, 'Feat6_x': 9, 'Feat7_o': 8, 'Feat7_x': 2, 'Feat8_o': 1, 'Feat8_x': 2}",0.8120300751879699,False,0.01,
tic-tac-toe,8.082706766917294,22,12.105263157894736,8.082706766917294,test,"{'Feat0_o': 2, 'Feat0_x': 6, 'Feat1_o': 4, 'Feat1_x': 2, 'Feat2_o': 5, 'Feat2_x': 7, 'Feat3_o': 7, 'Feat3_x': 7, 'Feat4_o': 5, 'Feat4_x': 2, 'Feat5_o': 5, 'Feat5_x': 4, 'Feat6_o': 5, 'Feat6_x': 9, 'Feat7_o': 8, 'Feat7_x': 2, 'Feat8_o': 1, 'Feat8_x': 2}",0.8120300751879699,False,0.01,22.0
